Code,Year,Value
BGD,2002,28.526
BGR,2002,8.5
BHR,2002,19.147
BHS,2002,16.299
BIH,2002,10.11
BLR,2002,8.9
BLZ,2002,28.691
BMU,2002,12.635
BOL,2002,28.53
BRA,2002,18.49
BRB,2002,14.219
BRN,2002,18.685
BTN,2002,22.657
BWA,2002,27.647
CAF,2002,41.407
CAN,2002,10.5
CEB,2002,9.27703769430054
CHE,2002,9.9
CHI,2002,10.8
CHL,2002,15.249
CHN,2002,12.86
CIV,2002,43.4
CMR,2002,40.8
COD,2002,44.559
COG,2002,37.316
COL,2002,21.352
COM,2002,34.744
CPV,2002,25.701
CRI,2002,18.188
CSS,2002,18.907313290846314
CUB,2002,12.534
CUW,2002,15.248
CYM,2002,15.025
CYP,2002,11.611
CZE,2002,9.1
DEU,2002,8.7
DJI,2002,33.006
DMA,2002,16.187
DNK,2002,11.9
DOM,2002,24.385
DZA,2002,19.096
EAP,2002,15.474267945177969
EAR,2002,26.56143193684173
EAS,2002,14.861903172614962
ECA,2002,15.623769067417472
ECS,2002,11.549423474625517
ECU,2002,24.655
EGY,2002,27.076
EMU,2002,10.272492646930681
ERI,2002,37.081
ESP,2002,10.1
EST,2002,9.4
ETH,2002,44.264
EUU,2002,10.140548988913391
FIN,2002,10.7
FJI,2002,24.339
FRA,2002,12.9
FRO,2002,15.1
FSM,2002,30.474
GAB,2002,33.076
GBR,2002,11.3
GEO,2002,12.206
GHA,2002,35.223
GIB,2002,11.162
GIN,2002,40.56
GMB,2002,40.027
GNB,2002,41.564
GNQ,2002,40.174
GRC,2002,9.5
GRD,2002,17.207
GRL,2002,16.9
GTM,2002,33.267
GUM,2002,19.807
GUY,2002,23.763
HIC,2002,11.494847053984294
HKG,2002,7.1
HND,2002,32.375
HPC,2002,42.54909667085958
HRV,2002,9.0
HTI,2002,30.572
HUN,2002,9.5
IBD,2002,19.251131388263598
IBT,2002,23.325166632832993
IDA,2002,37.28930867962569
IDB,2002,37.89432468211063
IDN,2002,21.107
IDX,2002,36.9652139297488
IMN,2002,12.164
IND,2002,26.538
IRL,2002,15.4
IRN,2002,15.947
IRQ,2002,34.791
ISL,2002,14.1
ISR,2002,21.2
ITA,2002,9.4
JAM,2002,19.43
JOR,2002,28.479
JPN,2002,9.2
KAZ,2002,16.423
KEN,2002,39.938
KGZ,2002,20.2
KHM,2002,27.528
KIR,2002,29.414
KNA,2002,16.939
KOR,2002,10.3
KWT,2002,22.253
LAC,2002,21.500656594205847
LAO,2002,31.18
LBN,2002,20.624
LBR,2002,42.001
LBY,2002,22.497
LCA,2002,17.328
LCN,2002,21.179209524198413
LDC,2002,38.32135492455152
LIC,2002,42.153721321045744
LIE,2002,11.7
LKA,2002,19.172
LMC,2002,29.673679137624553
LMY,2002,23.905519715122168
LSO,2002,29.365
LTE,2002,13.890922440017121
LTU,2002,8.6
LUX,2002,12.0
LVA,2002,8.7
MAC,2002,7.2
MAF,2002,25.135
MAR,2002,21.6
MCO,2002,11.341
MDA,2002,11.683
MDG,2002,40.202
MDV,2002,18.666
MEA,2002,28.543137556821897
MEX,2002,23.379
MHL,2002,37.611
MIC,2002,22.307766013852326
MKD,2002,13.7
MLI,2002,47.348
MLT,2002,9.9
MMR,2002,22.892
MNA,2002,29.024209662333657
MNE,2002,13.9
MNG,2002,19.424
MNP,2002,21.196
MOZ,2002,42.473
MRT,2002,37.855
MUS,2002,16.6
MWI,2002,43.955
MYS,2002,20.089
NAC,2002,13.655717869889163
NAM,2002,29.636
NCL,2002,19.529
NER,2002,52.581
NGA,2002,43.822
NIC,2002,26.28
NLD,2002,12.5
NOR,2002,12.2
NPL,2002,28.641
NRU,2002,27.752
NZL,2002,13.67
OED,2002,13.247626773401343
OMN,2002,22.832
OSS,2002,21.683688418286497
PAK,2002,34.883
PAN,2002,22.917
PER,2002,22.599
PHL,2002,28.534
PLW,2002,14.458
PNG,2002,33.983
POL,2002,9.3
PRE,2002,43.24903460252913
PRI,2002,13.7
PRK,2002,16.05
PRT,2002,11.0
PRY,2002,25.109
PSE,2002,39.6
PSS,2002,28.940450386656057
PST,2002,11.187222305457954
PYF,2002,19.973
QAT,2002,17.352
ROU,2002,9.7
RUS,2002,9.7
RWA,2002,41.784
SAS,2002,26.677451877171634
SAU,2002,23.767
SDN,2002,40.439
SEN,2002,38.624
SGP,2002,11.4
SLB,2002,34.841
SLE,2002,44.281
SLV,2002,24.406
SMR,2002,11.935
SOM,2002,50.373
SRB,2002,10.4
SSA,2002,41.478257243758534
SSD,2002,48.029
SSF,2002,41.47548562531901
SST,2002,21.93274451703773
