Code,Year,Value
KWT,2001,19550.0
LAC,2001,3963.1840805624133
LAO,2001,300.0
LBN,2001,4040.0
LBR,2001,210.0
LBY,2001,6130.0
LCA,2001,5270.0
LCN,2001,4108.971772473232
LDC,2001,307.19516167347297
LIC,2001,297.7766863402671
LKA,2001,810.0
LMC,2001,581.0370279886074
LMY,2001,1146.0209932066443
LSO,2001,650.0
LTE,2001,1656.1705465639775
LTU,2001,3460.0
LUX,2001,45000.0
LVA,2001,3520.0
MAC,2001,15910.0
MAR,2001,1580.0
MDA,2001,500.0
MDG,2001,290.0
MDV,2001,2240.0
MEA,2001,2107.8609257754965
MEX,2001,7100.0
MHL,2001,3100.0
MIC,2001,1207.9706113559148
MKD,2001,1820.0
MLI,2001,290.0
MLT,2001,11030.0
MMR,2001,190.0
MNA,2001,1189.232487451522
MNE,2001,1710.0
MNG,2001,480.0
MOZ,2001,330.0
MRT,2001,660.0
MUS,2001,4030.0
MWI,2001,210.0
MYS,2001,3570.0
NAC,2001,35386.4138905449
NAM,2001,2060.0
NER,2001,220.0
NIC,2001,980.0
NLD,2001,26900.0
NOR,2001,38280.0
NPL,2001,230.0
NRU,2001,2800.0
NZL,2001,13800.0
OED,2001,23117.86779171163
OMN,2001,8940.0
OSS,2001,4790.917896707348
PAK,2001,530.0
PAN,2001,3770.0
PER,2001,1890.0
PHL,2001,1140.0
PLW,2001,7520.0
PNG,2001,530.0
POL,2001,4720.0
PRI,2001,10950.0
PRT,2001,11850.0
PRY,2001,1470.0
PSE,2001,1370.0
PSS,2001,1722.288480696329
PST,2001,26137.591319859235
QAT,2001,23090.0
ROU,2001,1760.0
RUS,2001,1780.0
RWA,2001,260.0
SAS,2001,448.47305138325737
SAU,2001,10540.0
SDN,2001,370.0
SEN,2001,640.0
SGP,2001,22130.0
SLB,2001,870.0
SLE,2001,170.0
SLV,2001,1940.0
SOM,2001,320.0
SRB,2001,1630.0
SSA,2001,687.1871951290312
SSF,2001,632.1785974702512
SST,2001,4734.787019641965
STP,2001,510.0
SUR,2001,1640.0
SVK,2001,5700.0
SVN,2001,10840.0
SWE,2001,29710.0
SWZ,2001,1620.0
SYC,2001,7860.0
SYR,2001,980.0
TCD,2001,180.0
TEA,2001,999.8091103056436
TEC,2001,1996.983442282752
TGO,2001,400.0
THA,2001,1960.0
TJK,2001,160.0
TKM,2001,630.0
TLA,2001,4061.219303219635
TLS,2001,710.0
TMN,2001,1188.1044641515446
TON,2001,1920.0
TSA,2001,448.47305138325737
