Code,Year,Value
HTI,2016,50.087821148256
HUN,2016,70.4733810424805
IBD,2016,54.60152072447182
IBT,2016,50.116142996831464
IDA,2016,37.19158340952287
IDB,2016,44.65002511832827
IDN,2016,53.812557220459
IDX,2016,33.12183161855912
IMN,2016,52.1331532169475
IND,2016,32.8650780972823
IRL,2016,62.7229399123734
IRN,2016,73.8796100096595
IRQ,2016,69.9123778259643
ISL,2016,93.7822647094726
ISR,2016,91.6894623646632
ITA,2016,69.5969232525286
JAM,2016,55.549259277615
JOR,2016,90.56272794707
JPN,2016,91.4541254852142
KAZ,2016,56.7476265001667
KEN,2016,31.6502520105647
KGZ,2016,35.0515747230627
KHM,2016,32.4767436038024
KIR,2016,51.7710553002321
KNA,2016,31.2806171906169
KOR,2016,81.5559241797057
KWT,2016,100.0
LAC,2016,78.93820285917047
LAO,2016,33.8267455533474
LBN,2016,88.835892633396
LBR,2016,51.2687310234384
LBY,2016,87.8160056703177
LCA,2016,20.8164880000551
LCN,2016,79.6161243552428
LDC,2016,32.56662532769812
LIC,2016,34.158769926686766
LIE,2016,14.4802918687379
LKA,2016,18.9747679368162
LMC,2016,38.353637497492294
LMY,2016,49.72046955789713
LSO,2016,35.5077950709441
LTE,2016,61.762246836169815
LTU,2016,67.1894226074219
LUX,2016,91.5357090052649
LVA,2016,67.9307110858472
MAC,2016,100.0
MAF,2016,100.0
MAR,2016,60.9657656537179
MCO,2016,100.0
MDA,2016,39.7373237609863
MDG,2016,29.4239466316878
MDV,2016,38.9560872317815
MEA,2016,53.90263756900618
MEX,2016,77.4405087351486
MHL,2016,75.8524215301796
MIC,2016,51.134318051791
MKD,2016,59.3823070989891
MLI,2016,26.4468586077195
MLT,2016,94.4800033569336
MMR,2016,29.8129165582094
MNA,2016,50.8273618824722
MNE,2016,64.9101692293409
MNG,2016,67.9776754820979
MNP,2016,91.3990047853283
MOZ,2016,32.3819234395234
MRT,2016,52.9185627319946
MUS,2016,39.5578893260494
MWI,2016,15.899632938282
MYS,2016,73.8588978909614
NAC,2016,80.58168993649417
NAM,2016,46.1751725648784
NCL,2016,66.8902054658406
NER,2016,16.3898280543236
NGA,2016,56.541038793347
NIC,2016,58.0043880782023
NLD,2016,90.5803239452777
NOR,2016,81.6800003051758
NPL,2016,65.2895168835553
NRU,2016,100.0
NZL,2016,84.691365594
OED,2016,80.38583040192223
OMN,2016,77.7521362304688
OSS,2016,53.25603025404435
PAK,2016,36.1597184900333
PAN,2016,65.5971555296656
PER,2016,81.4192362241943
PHL,2016,51.9114748151175
PLW,2016,80.1089335766065
PNG,2016,13.3653651942392
POL,2016,60.2402284228997
PRE,2016,41.668181662663
PRI,2016,93.8232738004303
PRK,2016,61.5681351428803
PRT,2016,61.1343011242723
PRY,2016,62.0827613208606
PSE,2016,85.3377390706351
PSS,2016,38.510615337130474
PST,2016,80.51213923943338
PYF,2016,61.7744381369651
QAT,2016,98.9855265345423
ROU,2016,53.5528171972639
RUS,2016,74.3703138709243
RWA,2016,19.1213951786548
SAS,2016,32.95321399234727
SAU,2016,83.129128630626
SDN,2016,34.1881958841213
SEN,2016,47.0553579909929
SGP,2016,100.0
SLB,2016,24.5047424399707
SLE,2016,41.229411538771
SLV,2016,70.3990173339844
SMR,2016,97.0999984741211
SOM,2016,45.942842729174
SRB,2016,60.3853870034026
SSA,2016,42.60747487351948
SSD,2016,19.0769476614377
SSF,2016,40.30342552627442
SST,2016,50.582371777352925
STP,2016,67.5218887329102
SUR,2016,66.1426466980469
SVK,2016,53.7399327086517
SVN,2016,53.647274017334
SWE,2016,87.0
SWZ,2016,23.5278881746356
SXM,2016,100.0
SYC,2016,43.2815632531296
SYR,2016,75.15400963398
TCA,2016,92.1466904484552
TCD,2016,23.1119734707179
TEA,2016,55.240567924451035
TEC,2016,68.29986647241556
TGO,2016,40.1485878279739
THA,2016,47.8801095551247
TJK,2016,26.3718509674072
TKM,2016,47.0227025249994
TLA,2016,79.57671939082707
TLS,2016,29.4462907628171
TMN,2016,50.5924176765155
TON,2016,23.1277038505921
TSA,2016,32.95321399234727
TSS,2016,40.303425526274424
TTO,2016,53.9277523084951
TUN,2016,68.0623356528248
TUR,2016,88.1020958581776
TUV,2016,59.4744768348285
TZA,2016,31.7577303242916
UGA,2016,25.6953567134098
UKR,2016,69.2102241609089
UMC,2016,64.37359667489271
URY,2016,95.1585424955685
USA,2016,80.4976645324131
